"Rank","Player","Team","Position","Points","Games","Avg"
"339","Brock Osweiler","FA","QB","0.0","1","0.0"
"339","Brandon Weeden","FA","QB","0.0","1","0.0"
"339","Chase Daniel","DET","QB","0.0","1","0.0"
"339","Ryan Succop","FA","K","0.0","1","0.0"
"339","Mike Nugent","FA","K","0.0","1","0.0"
"339","Matt McCrane","FA","K","0.0","1","0.0"
"339","Garrett Gilbert","CLE","QB","0.0","1","0.0"
"339","Greg Joseph","TEN","K","0.0","1","0.0"
"339","Graham Gano","CAR","K","0.0","1","0.0"
"339","Kaare Vedvik","BUF","K","0.0","1","0.0"
"339","Caleb Sturgis","FA","K","0.0","1","0.0"
"339","Kai Forbath","DAL","K","0.0","1","0.0"
"339","Cody Parkey","FA","K","0.0","1","0.0"
"339","Sebastian Janikowski","FA","K","0.0","1","0.0"
"339","Michael Badgley","LAC","K","0.0","1","0.0"
"339","Matt Bryant","FA","K","0.0","1","0.0"
"339","Washington Redskins","WAS","DST","0.0","1","0.0"
"339","Pittsburgh Steelers","PIT","DST","0.0","1","0.0"
"339","Denver Broncos","DEN","DST","0.0","1","0.0"
"339","Cleveland Browns","CLE","DST","0.0","1","0.0"
"339","Jeff Driskel","DEN","QB","0.0","1","0.0"
"339","C.J. Beathard","SF","QB","0.0","1","0.0"
"339","D.J. Foster","ARI","RB","0.0","1","0.0"
"339","Chad Henne","KC","QB","0.0","1","0.0"
"339","Jordan Scarlett","CAR","RB","0.0","1","0.0"
"339","Darrell Henderson","LAR","RB","0.0","1","0.0"
"339","Rod Smith","LV","RB","0.0","1","0.0"
"339","Dwayne Washington","NO","RB","0.0","1","0.0"
"339","Reggie Bonnafon","CAR","RB","0.0","1","0.0"
"339","Andy Janovich","CLE","RB","0.0","1","0.0"
"339","Zach Zenner","FA","RB","0.0","1","0.0"
"339","John Kelly","LAR","RB","0.0","1","0.0"
"339","Cullen Gillaspia","HOU","RB","0.0","1","0.0"
"339","Stevan Ridley","FA","RB","0.0","1","0.0"
"339","Kareem Hunt","CLE","RB","0.0","1","0.0"
"339","Brandon Wilson","CIN","RB","0.0","1","0.0"
"339","Jordan Wilkins","IND","RB","0.0","1","0.0"
"339","Mark Sanchez","FA","QB","0.0","1","0.0"
"339","Blake Bortles","FA","QB","0.0","1","0.0"
"339","Andrew Luck","FA","QB","0.0","1","0.0"
"339","Nate Sudfeld","PHI","QB","0.0","1","0.0"
"339","Mike Glennon","JAC","QB","0.0","1","0.0"
"339","Matt Barkley","BUF","QB","0.0","1","0.0"
"339","Teddy Bridgewater","CAR","QB","0.0","1","0.0"
"339","AJ McCarron","HOU","QB","0.0","1","0.0"
"339","Kyle Allen","WAS","QB","0.0","1","0.0"
"339","Sam Bradford","FA","QB","0.0","1","0.0"
"339","Brian Hoyer","NE","QB","0.0","1","0.0"
"339","Chad Kelly","IND","QB","0.0","1","0.0"
"339","Matt Cassel","FA","QB","0.0","1","0.0"
"339","Tyrod Taylor","LAC","QB","0.0","1","0.0"
"339","Nick Mullens","SF","QB","0.0","1","0.0"
"339","Kyle Rudolph","MIN","TE","0.0","1","0.0"
"339","Lavon Coleman","FA","RB","0.0","1","0.0"
"339","Luke Willson","SEA","TE","0.0","1","0.0"
"339","Cam Phillips","FA","WR","0.0","1","0.0"
"339","Justin Hardee","NO","WR","0.0","1","0.0"
"339","Brandon Tate","FA","WR","0.0","1","0.0"
"339","Victor Bolden Jr.","DET","WR","0.0","1","0.0"
"339","Kamar Aiken","FA","WR","0.0","1","0.0"
"339","Keon Hatcher","FA","WR","0.0","1","0.0"
"339","Kelvin Benjamin","FA","WR","0.0","1","0.0"
"339","Laquon Treadwell","ATL","WR","0.0","1","0.0"
"339","JoJo Natson","CLE","WR","0.0","1","0.0"
"339","Tim Patrick","DEN","WR","0.0","1","0.0"
"339","Braxton Berrios","NYJ","WR","0.0","1","0.0"
"339","Trent Sherfield","ARI","WR","0.0","1","0.0"
"339","Robert Foster","BUF","WR","0.0","1","0.0"
"339","Marcus Kemp","FA","WR","0.0","1","0.0"
"339","Diontae Spencer","DEN","WR","0.0","1","0.0"
"339","Johnny Holton","FA","WR","0.0","1","0.0"
"339","J.J. Arcega-Whiteside","PHI","WR","0.0","1","0.0"
"339","Equanimeous St. Brown","GB","WR","0.0","1","0.0"
"339","Chris Moore","BAL","WR","0.0","1","0.0"
"339","Andy Isabella","ARI","WR","0.0","1","0.0"
"339","Jordan Thomas","HOU","TE","0.0","1","0.0"
"339","Trevon Wesco","NYJ","TE","0.0","1","0.0"
"339","Beau Brinkley","TEN","TE","0.0","1","0.0"
"339","MyCole Pruitt","TEN","TE","0.0","1","0.0"
"339","Tyler Conklin","MIN","TE","0.0","1","0.0"
"339","Ian Thomas","CAR","TE","0.0","1","0.0"
"339","Garrett Celek","FA","TE","0.0","1","0.0"
"339","Jason Croom","BUF","TE","0.0","1","0.0"
"339","Noah Brown","DAL","WR","0.0","1","0.0"
"339","Janarion Grant","FA","WR","0.0","1","0.0"
"339","Ben Braunecker","CHI","TE","0.0","1","0.0"
"339","Charone Peake","FA","WR","0.0","1","0.0"
"339","Isaiah Ford","MIA","WR","0.0","1","0.0"
"339","Antonio Callaway","FA","WR","0.0","1","0.0"
"339","Khadarel Hodge","CLE","WR","0.0","1","0.0"
"339","Corey Coleman","NYG","WR","0.0","1","0.0"
"339","Allen Lazard","GB","WR","0.0","1","0.0"
"339","Josh Reynolds","LAR","WR","0.0","1","0.0"
"339","Saeed Blacknall","PIT","WR","0.0","1","0.0"
"339","Gunner Olszewski","NE","WR","0.0","1","0.0"
"339","Russell Shepard","FA","WR","0.0","1","0.0"
"339","J.J. Nelson","FA","WR","0.0","1","0.0"
"339","Isaiah McKenzie","BUF","WR","0.0","1","0.0"
"339","River Cracraft","FA","WR","0.0","1","0.0"
"339","Gehrig Dieter","KC","WR","0.0","1","0.0"
"339","Terrance Williams","FA","WR","0.0","1","0.0"
"339","Brandon LaFell","FA","WR","0.0","1","0.0"
"339","Geremy Davis","DET","WR","0.0","1","0.0"
"339","Daurice Fountain","IND","WR","0.0","1","0.0"
"339","Jaron Brown","FA","WR","0.0","1","0.0"
"339","Pharoh Cooper","CAR","WR","0.0","1","0.0"
"339","Lance Lenoir Jr.","FA","WR","0.0","1","0.0"
"339","Marqise Lee","NE","WR","0.0","1","0.0"
"339","Steven Sims","WAS","WR","0.0","1","0.0"
"339","Austin Carr","NO","WR","0.0","1","0.0"
"339","Keith Kirkwood","CAR","WR","0.0","1","0.0"
"339","Keke Coutee","HOU","WR","0.0","1","0.0"
"339","Alonzo Russell","FA","WR","0.0","1","0.0"
"339","Jehu Chesson","NYJ","WR","0.0","1","0.0"
"339","Richard Rodgers","WAS","TE","0.0","1","0.0"
"339","Irv Smith Jr.","MIN","TE","0.0","1","0.0"
"339","Antony Auclair","TB","TE","0.0","1","0.0"
"339","Logan Paulsen","FA","TE","0.0","1","0.0"
"339","Chris Herndon IV","NYJ","TE","0.0","1","0.0"
"339","Ross Dwelley","SF","TE","0.0","1","0.0"
"339","Jake Butt","DEN","TE","0.0","1","0.0"
"339","Levine Toilolo","NYG","TE","0.0","1","0.0"
"339","Pharaoh Brown","CLE","TE","0.0","1","0.0"
"339","Ben Koyack","FA","TE","0.0","1","0.0"
"339","Johnny Mundt","LAR","TE","0.0","1","0.0"
"339","Neal Sterling","FA","TE","0.0","1","0.0"
"339","Sean Culkin","FA","TE","0.0","1","0.0"
"339","Luke Stocker","FA","TE","0.0","1","0.0"
"339","Troy Fumagalli","DEN","TE","0.0","1","0.0"
"339","Darren Fells","HOU","TE","0.0","1","0.0"
"339","Cethan Carter","CIN","TE","0.0","1","0.0"
"339","Jordan Franks","CIN","TE","0.0","1","0.0"
"339","Chris Manhertz","CAR","TE","0.0","1","0.0"
"339","Matt Lengel","IND","TE","0.0","1","0.0"
"339","David Morgan","FA","TE","0.0","1","0.0"
"339","Jerell Adams","FA","TE","0.0","1","0.0"
"339","Ed Dickson","FA","TE","0.0","1","0.0"
"339","Tyler Kroft","BUF","TE","0.0","1","0.0"
"339","David Grinnage","FA","TE","0.0","1","0.0"
"339","Cole Wick","NO","TE","0.0","1","0.0"
"339","Clive Walford","FA","TE","0.0","1","0.0"
"339","Tyrone Swoopes","FA","TE","0.0","1","0.0"
"339","Jerome Cunningham","FA","TE","0.0","1","0.0"
"339","Matt LaCosse","NE","TE","0.0","1","0.0"
"339","Rob Gronkowski","TB","TE","0.0","1","0.0"
"339","Jeff Heuerman","DEN","TE","0.0","1","0.0"
"339","Daniel Brown","NYJ","TE","0.0","1","0.0"
"339","Dan Arnold","ARI","TE","0.0","1","0.0"
"339","Durham Smythe","MIA","TE","0.0","1","0.0"
"339","Eric Tomlinson","NYG","TE","0.0","1","0.0"
"339","Derek Carrier","LV","TE","0.0","1","0.0"
"339","Lee Smith","BUF","TE","0.0","1","0.0"
"339","Alan Cross","FA","TE","0.0","1","0.0"
"339","Deon Yelder","KC","TE","0.0","1","0.0"
"339","Atlanta Falcons","ATL","DST","0.0","1","0.0"
"339","Xavier Grimble","IND","TE","0.0","1","0.0"
"339","Brian Parker","FA","TE","0.0","1","0.0"
"339","Jordan Reed","FA","TE","0.0","1","0.0"
"339","Nick O'Leary","FA","TE","0.0","1","0.0"
"339","Brandon Dillon","MIN","TE","0.0","1","0.0"
"339","Trey Burton","IND","TE","0.0","1","0.0"
"339","Scott Simonson","FA","TE","0.0","1","0.0"
"339","Jermaine Gresham","FA","TE","0.0","1","0.0"
"339","Andrew Beck","DEN","TE","0.0","1","0.0"
"339","Erik Swoope","FA","TE","0.0","1","0.0"
"339","Demetrius Harris","CHI","TE","0.0","1","0.0"
"339","Anthony Firkser","TEN","TE","0.0","1","0.0"
"339","Garrett Dickerson","NYG","TE","0.0","1","0.0"
"339","Alex Ellis","PHI","TE","0.0","1","0.0"
"339","Seth DeValve","FA","TE","0.0","1","0.0"
"339","Antonio Gates","FA","TE","0.0","1","0.0"
"339","Dion Sims","FA","TE","0.0","1","0.0"
"339","Khari Lee","ATL","TE","0.0","1","0.0"
"339","Jaeden Graham","ATL","TE","0.0","1","0.0"
"339","Logan Thomas","WAS","TE","0.0","1","0.0"
"339","J.P. Holtz","CHI","TE","0.0","1","0.0"
"339","Dalton Schultz","DAL","TE","0.0","1","0.0"
"657","Matt Moore","FA","QB","-0.1","1","-0.1"
"658","Ryan Tannehill","TEN","QB","-0.2","1","-0.2"
"659","Daniel Jones","NYG","QB","-0.8","1","-0.8"
"659","Josh Rosen","MIA","QB","-0.8","1","-0.8"
"661","Jakeem Grant","MIA","WR","-1.8","1","-1.8"
"662","Quincy Enunwa","NYJ","WR","-1.9","1","-1.9"
"663","Miami Dolphins","MIA","DST","-3.0","1","-3.0"
"664","New York Giants","NYG","DST","-4.0","1","-4.0"
"664","Jacksonville Jaguars","JAC","DST","-4.0","1","-4.0"
""
""
